index,DD_original_shape_SurfaceArea,DD_original_glrlm_RunLengthNonUniformity,DD_log-sigma-3-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,DD_log-sigma-3-0-mm-3D_glszm_SmallAreaEmphasis,DD_log-sigma-4-0-mm-3D_glszm_SmallAreaEmphasis,DD_wavelet-LLH_glszm_GrayLevelNonUniformity,DD_wavelet-LHL_glszm_GrayLevelNonUniformityNormalized,DD_lbp-3D-m1_firstorder_Mean,DD_logarithm_glszm_SmallAreaLowGrayLevelEmphasis
HN-HGJ-051,1.5825611048618378,0.7920148063703136,0.2030957273420065,-0.4606483641559741,-1.0399569502977235,1.600667173665151,1.9925537365964028,-1.578764827900331,-0.687081392248095
HN-HGJ-052,-0.1808806980913234,0.0122103555937927,-0.5290260281114441,-0.4878664932733933,-0.4843909798203434,-0.2155176932284827,2.3059316869653794,-2.5648624044126445,3.1120635132722927
HN-HGJ-053,-0.1195513179360495,-0.4185337811312256,-0.4705106840240329,-1.266476104709351,-0.5692046439876861,-0.1220403927590149,0.818199124866187,-1.1253239311432328,2.3756697987799384
HN-HGJ-059,0.1411153008231875,-0.0337844488180422,-1.0257110247645729,0.9599591662752108,1.416306221445328,1.0697400696132329,0.61205621616247,-1.734270362605573,-0.485312868806053
HN-HGJ-060,0.5567299728871109,2.165297109098129,-0.5848929788335804,-0.3908401326399075,-0.6758508421041286,0.5719870792177002,-0.8811172323734721,-0.361184015267642,-0.769286005926624
HN-HGJ-061,-0.7500852676178241,-0.4425048089693296,0.109949414422641,-0.6897565220011236,0.5317627178186259,-0.2655943590778895,-0.4200848503428336,-2.569484070167725,0.1162308877178829
HN-HGJ-062,0.0294735237663242,0.6653473364756114,-0.5001630153998731,0.3071778509714226,0.8979057050596055,0.536908847640237,-0.1924798128541298,-0.2870035701338314,0.225695797964351
HN-HGJ-067,-0.7437965724643641,-0.5524597154278743,0.0160701548326527,-1.2436363716336742,-0.97088165722098,-0.4317876605868376,2.187966343988311,-1.9455048557046632,1.04055442641872
HN-HGJ-070,-0.293584081419328,-0.0926267537757842,-0.9689868933503184,-0.0337546327467424,-0.0132650720979634,0.4676133123621464,-0.0359641070126883,-1.2678026250300098,0.1900616487935147
HN-HGJ-072,0.1420756714631948,1.5538746668153296,-0.3070807857135924,-0.9136001424852014,-0.9121380659696006,0.7877293248278435,-0.0523640410647626,-0.8377248980789442,0.7236160439792018
HN-HGJ-073,1.1850315665777649,1.857044960071826,-0.3664059486547229,-0.3584931677524418,-0.708312340623798,1.7256693096904006,1.4035697313286326,-0.7738750216986494,0.0807838382518681
HN-HGJ-075,0.710573237123435,0.6681508585763669,-0.9781385238947188,0.9243835636260456,0.5096208290805784,1.6545122962668566,0.3484572801741007,-1.938015813595516,-0.5674978851976482
HN-HGJ-076,-0.123012157201696,0.4727212791110139,-0.7872219400961483,-0.3720800739649574,-0.6236386155588306,0.4843648961947576,0.104778698240081,-1.2765145069421284,-0.6144676735610707
HN-HGJ-077,-0.0716420991007805,0.3121125889039612,-0.8125031780768311,-0.6166944839775147,-0.7822410006710552,0.5182438302077343,1.4583444856195429,-2.425186287308735,-0.0284919765771986
HN-HGJ-078,-0.6089434006425006,-0.7872220445788928,-0.3946538366034969,-0.2678330254128875,-0.0545400583819865,0.0299688690990906,0.818199124866187,-0.4179753073055929,1.3234214003395313
HN-HGJ-080,0.1373619122837523,0.7321234355346912,-0.3369208145784205,-0.2273982713659535,-0.074903218393164,0.4870530797494618,-0.2471753788954647,-0.5770494551307421,-0.6156534499236109
HN-HGJ-085,0.6935602623781197,1.5186008625199714,-0.6168686033950531,0.1070583008642301,-0.1478256421553942,1.0957792630075498,-0.2471753788954647,-0.8835564534070669,-0.6422245394612011
HN-HGJ-086,-0.9519212857990632,-0.6669565726489549,-0.6076977223807322,-0.7052136165686543,-0.4446606961778353,-0.5969762373000346,-0.4081764845406734,-3.030614599890613,0.9656759252165358
HN-HMR-001,0.2982470600557148,0.4883105854569798,-0.5049975265333104,-0.0491694340927451,-0.2333083604374104,-0.1473456383003055,-0.8720723333027851,0.1016846039972214,-0.3756977950576511
HN-HMR-002,1.6540112467425954,0.748109207316591,0.6622380414325373,0.5473625415842714,0.6429367208577644,-0.006842490610137,-0.9511618234740046,0.5432875980281037,0.269646935673937
