,T2_INTENSITY_Mean_ET_T2,T2_INTENSITY_STD_ET_T2,T2_INTENSITY_Mean_NET_T2,T2_INTENSITY_STD_NET_T2,T2_INTENSITY_Mean_ED_T2,T2_INTENSITY_STD_ED_T2,T2_HISTO_ET_T2_Bin1,T2_HISTO_ET_T2_Bin2,T2_HISTO_ET_T2_Bin3,T2_HISTO_ET_T2_Bin4,T2_HISTO_ET_T2_Bin5,T2_HISTO_ET_T2_Bin6,T2_HISTO_ET_T2_Bin7,T2_HISTO_ET_T2_Bin8,T2_HISTO_ET_T2_Bin9,T2_HISTO_ET_T2_Bin10,T2_HISTO_ED_T2_Bin1,T2_HISTO_ED_T2_Bin2,T2_HISTO_ED_T2_Bin3,T2_HISTO_ED_T2_Bin4,T2_HISTO_ED_T2_Bin5,T2_HISTO_ED_T2_Bin6,T2_HISTO_ED_T2_Bin7,T2_HISTO_ED_T2_Bin8,T2_HISTO_ED_T2_Bin9,T2_HISTO_ED_T2_Bin10,T2_HISTO_NET_T2_Bin1,T2_HISTO_NET_T2_Bin2,T2_HISTO_NET_T2_Bin4,T2_HISTO_NET_T2_Bin5,T2_HISTO_NET_T2_Bin6,T2_HISTO_NET_T2_Bin7,T2_HISTO_NET_T2_Bin8,T2_HISTO_NET_T2_Bin9,T2_HISTO_NET_T2_Bin10,T2_TEXTURE_GLOBAL_ET_T2_Variance,T2_TEXTURE_GLOBAL_ED_T2_Variance,T2_TEXTURE_GLOBAL_NET_T2_Variance,T2_TEXTURE_GLOBAL_NET_T2_Skewness,T2_TEXTURE_GLCM_ET_T2_Contrast,T2_TEXTURE_GLCM_ET_T2_Entropy,T2_TEXTURE_GLCM_ET_T2_AutoCorrelation,T2_TEXTURE_GLCM_ED_T2_Contrast,T2_TEXTURE_GLCM_ED_T2_Entropy,T2_TEXTURE_GLCM_ED_T2_AutoCorrelation,T2_TEXTURE_GLCM_NET_T2_Contrast,T2_TEXTURE_GLCM_NET_T2_Entropy,T2_TEXTURE_GLCM_NET_T2_AutoCorrelation,T2_TEXTURE_GLRLM_ET_T2_LRHGE,T2_TEXTURE_GLRLM_ED_T2_LRHGE,T2_TEXTURE_GLRLM_NET_T2_LRE,T2_TEXTURE_GLRLM_NET_T2_LRHGE,T2_TEXTURE_GLSZM_ET_T2_LZE,T2_TEXTURE_GLSZM_ET_T2_LZLGE,T2_TEXTURE_GLSZM_ED_T2_LZE,T2_TEXTURE_GLSZM_ED_T2_LZLGE,T2_TEXTURE_GLSZM_NET_T2_LZE,T2_TEXTURE_GLSZM_NET_T2_ZP,T2_TEXTURE_GLSZM_NET_T2_LZHGE,T2_TEXTURE_NGTDM_ET_T2_Busyness,T2_TEXTURE_NGTDM_ET_T2_Strength,T2_TEXTURE_NGTDM_ED_T2_Busyness,T2_TEXTURE_NGTDM_ED_T2_Strength,T2_TEXTURE_NGTDM_NET_T2_Busyness,T2_TEXTURE_NGTDM_NET_T2_Strength,T2_VOLUME_ET,T2_VOLUME_NET,T2_VOLUME_ED,T2_VOLUME_TC,T2_VOLUME_WT,T2_VOLUME_BRAIN,T2_VOLUME_ET_OVER_NET,T2_VOLUME_ET_OVER_ED,T2_VOLUME_NET_OVER_ED,T2_VOLUME_ET_over_TC,T2_VOLUME_ED_over_TC,T2_VOLUME_ED_OVER_WT,T2_DIST_Vent_TC,T2_DIST_Vent_ED,T2_SPATIAL_Frontal,T2_SPATIAL_Temporal,T2_SPATIAL_Parietal,T2_SPATIAL_Basal_G,T2_SPATIAL_Insula,T2_SPATIAL_CC_Fornix,T2_SPATIAL_Occipital,T2_SPATIAL_Brain_stem,T2_ECCENTRICITY_NET,T2_SOLIDITY_ET,T2_SOLIDITY_ED,T2_SOLIDITY_NET,T2_TGM_p1,T2_TGM_T_1
TCGA.02.0070.01,0.029627429873168454,-0.5182856067682403,0.21995142586080813,-1.273891493860567,0.05283222318129245,-0.46991758090256863,0.7859840203851881,1.1795773276819188,0.8856666577290581,0.6969131560716441,-0.31742174136830337,-0.32857477730408013,-0.36566263647389924,-0.45857519669920943,-0.5160284801000298,-0.5015316820748577,-0.4354216243801465,-0.6077999954397199,-0.7908146700763004,-0.06438957503134438,0.5793943434463146,1.0047977465780868,1.0003609427816929,-0.3828734401841311,-0.6285007281812299,-0.3359054833157689,-0.38484768771398287,-0.36496446960688794,-0.7580709462109352,-0.2818862967759978,0.8867628143866803,1.6044501995799296,0.9359683844126827,-0.4870709316880839,-0.6211830698776055,0.5020332104997398,0.25808872870260974,-1.7509401009055376,0.43514800233278667,0.8198046971378099,0.9304858901999818,0.6722515258172758,0.5432783432813914,0.5972749828930095,0.5636798163717165,-0.11650164875227792,0.06902658482757283,-1.243819914485996,0.3903277425194485,-0.10386765588997147,-0.24227622620578565,-1.3003103632980393,-0.5763949795557364,-0.6318724498635677,-0.4673164250394274,0.01655483585008735,-0.17946316772510354,-0.22242918733096592,-0.1849364810332755,-0.913221881469141,0.5389943380612106,-1.0864105626087377,0.9633958980209654,-0.40840500630306925,-0.3351095440756413,-0.9347159124151875,-0.7286060048622042,-1.0545121940768682,-1.0231267084047941,-1.3182730070652149,0.5402588946171927,-0.3450743142251069,-0.4865732980510655,-0.4748760084621745,0.12652719133639878,-0.14787237478691934,0.4065703579136586,-0.3597070349705797,-0.32816016192990716,2.01138468521448,-1.1583325910797264,-0.4410821217952215,-0.4847244205212924,-0.49880988395474585,-0.3709088584323006,-0.327759033801772,-0.3475695498076028,-0.003063903261713096,-0.5831955338601155,-0.21760989407626316,0.5996654823884069,-0.5311599258103161,-0.8345509072148792
TCGA.02.0075.01,-0.5610585966206579,-0.6101546318414398,-0.538806237919601,0.5478063770546656,-0.21844666901121496,-0.1997516640607385,-0.5563807920231627,-0.6144593640482499,-0.8874047568047374,-1.3528090782213078,-1.3098105112394098,-0.5403232658286686,2.4195532884372337,1.7564310484697445,0.9871763163684634,-0.23045636976208048,-0.44260836327911346,-0.6087921634850684,-0.931034696628631,-1.3277156900371436,-0.029616858452762036,1.386553916372754,1.773274802456111,0.4034640411887358,-0.026807809041766523,-0.19769043602657208,0.05476974719985134,-0.6379059156881288,-0.9826034617152257,-0.16560709597829015,-0.011294238005449476,0.5137604690275669,0.3813129162555006,1.3324813856851323,-0.052864008925576904,0.6242819948627941,0.3048751981675034,0.5334426236535988,0.30837469895443687,0.19254637514498543,0.37610508583577396,0.36919709780696486,-0.39493299800912507,-0.18249037908718557,0.4672526722990494,-0.5184658562598862,0.2640479437525057,0.9032813921468354,0.051042948192183676,0.9518197757736847,0.5320857959988293,1.5441533152244766,-0.5155096720266072,-0.38129023493056174,0.7162437951348314,0.27168879859116735,-0.13557883833106524,-1.0342229320367897,-0.00885290523809695,-0.6829512461092349,0.03306772232684879,0.2960268342175653,-0.5904710372420535,-0.05546111235254828,-0.4863667951792805,-0.7170482705175631,0.779797616192759,0.8971551898188611,-0.1362271301272549,0.5207874060416509,-0.355078478243048,-0.5692457041678932,-0.9014810120186483,-0.03265440875751362,-1.9371874625761207,-0.06852979965939918,0.5364345137661438,0.3397716639159158,-0.32816016192990716,-0.013815305569459152,-0.9536599523695422,1.5365816632194214,-0.5664855567032336,-0.07445134422667318,-0.3709088584323006,-0.327759033801772,-0.3475695498076028,-1.3338489665654054,-1.277296124279586,0.6554348131668226,0.6107079814305115,-0.5311599258103161,-0.2559794284261037
TCGA.02.0087.01,0.3341097284613635,-1.7370466391132644,-0.6454234986499364,-1.285569964527628,0.058220071406778276,-0.8300001751883384,-0.3662906574593755,-0.6001383488627077,-0.8097285549173037,-0.7015093159243317,-0.22033483117592276,1.1951493610063306,1.8379299885871236,-0.699036565853553,-0.5552214789165266,-0.47507180419995976,-0.4442153886313475,-0.6088908632729384,-0.927707577157107,-1.175941884254938,-0.3418478973114774,0.806342215159353,1.4074438278239256,1.5182591858140393,0.2059051144984812,-0.3754711854960963,-0.615680238793709,-0.638644099032257,-1.0574553300399467,-1.1719726139465514,-0.12802714909170015,4.52927574384295,1.1236609072597985,-0.9063200618904711,-0.6936643920883678,-3.735916312464509,0.18808365301178176,-0.7255854657759248,0.6083752427979618,-1.6550001219582338,-3.6207481384427043,-2.6564151265590175,-0.3039339711990217,0.07218991738960179,0.45127003832894946,-0.6427087235471673,-0.1368026080279294,-0.9954576941505843,-2.5245329411765223,0.2292288378929575,0.754650774566249,-0.3270020555220962,-0.4465224391324064,-0.7250223706165736,-0.3755773569197289,-0.4213229434249955,-0.11764319246356376,-1.2719184054787138,-0.11697960546046966,-1.0887170816149916,1.1453735637872118,-0.3418638145593098,-0.1959072919090111,2.1590799312485527,-0.6009396979850548,-1.163226940311795,1.8823657032829777,-0.1065845579462329,0.07812233329149945,-0.024907370094860055,-0.7768954004241596,-0.6122359236204167,-1.0681892479889512,1.2682512372095043,-3.3309434155845308,-0.41207658238537853,-0.2356552979641722,0.20920472357785624,-0.32816016192990716,2.183372649041632,-1.1583325910797264,-0.6183130190714458,-0.5651940649529179,-0.49880988395474585,-0.3709088584323006,-0.327759033801772,-0.3475695498076028,-1.6170864962443463,-2.669744214970284,0.35209352805093613,2.296432637831797,3.1963318401930834,-0.9398638620611613
TCGA.02.0106.01,-0.7616728186088031,-0.2836630473235071,0.2454529726773497,2.150746141606279,-0.19181572437624955,0.32136385888092317,-0.5492235712023315,-0.3310234671151561,1.5953138881648603,3.1380579920571106,-0.41721059447832803,-1.3159715689420428,-1.283614403969356,-0.8919538962649252,-0.6342620742041724,-0.5190960410998786,-0.44146502708522783,-0.6088908632729384,-0.9319768917243159,-1.3632830887930438,0.5532723007681203,0.4259494952889249,0.6291141860050132,1.457520553382576,0.511882542428069,0.02541840442480241,-0.5345333975578183,0.4908625687475851,0.24107135349686767,-0.64309967091323,-0.9307186046488969,-0.6810600820904072,-0.2454923192429545,0.18813290230695423,0.4100456848110251,-0.5875871161517697,0.27569826729935326,0.5391086781666962,0.31073782567886093,-0.4658936431984562,-0.48941704095603106,-1.1387642077612246,-0.44232074122048626,-0.025526447741515683,0.6471866039916877,-0.8135249838611769,0.14083863694401885,0.8766136482827421,-0.7814994057786254,0.46977031987538487,0.27840958386822307,0.9542437103491356,0.39205737104708227,0.5092760801067283,-0.44904211798123117,-0.8041611751813027,-0.16462631612631165,-0.8630616003217063,-0.14546268692830266,1.3171360998936603,-0.6478237041047153,-1.1180782618089282,1.110217742034887,-0.38908381118474455,-0.35489250879764317,0.7500085270170166,-0.10670184409769498,-0.8430211213097445,0.48598526888705434,-0.27572809016708233,0.8280603276006074,-0.2598731905755872,1.6852940496235336,0.27152809489070234,0.3813801905178335,-0.6337416608200801,-1.312167828909973,-0.7539454827752254,-0.32816016192990716,-0.6645529703109161,-0.3739411954832469,0.44907142742060047,-0.5664855567032336,-0.49880988395474585,-0.3709088584323006,2.0891230811616097,-0.3475695498076028,-0.07341799692815736,1.0012009190036333,-1.2302210635204824,-0.3003950535698042,-0.26491051395293047,0.35324670596881136
TCGA.06.0119.01,1.3137424206607566,0.7637167091257571,1.617990725732389,-0.8575958138783203,1.524078138176625,-0.014976622642135406,1.3281240485935317,-0.5286314659860946,-0.8105988389159541,-1.2943685647765546,-1.814359129357421,-1.479964744662357,2.1024441808281513,3.3130774729399755,1.134899949116985,-0.03525364814920012,-0.4110250933829574,-0.6088908632729384,-0.9319768917243159,-1.392836964235946,-1.3595445025529656,-0.059781992469293915,2.1800920076195576,2.6004069280778146,1.0913099207804595,-0.28422362691841785,-0.5628512546798892,-0.5485264080979514,-0.9866186813914166,-1.2038251773308142,-1.1660453586119326,-0.43307103858893925,1.190561736057094,1.8234342790611302,1.1616744905518932,-0.4961109854921565,0.3323407696718255,-0.7962927755772562,-0.7682910119636586,-1.0163356157621024,-0.7881851391163832,-0.7869617400318557,0.17359195314575876,0.3703933075311086,0.659597338472578,-1.0469700802519342,-0.4032757579382902,-0.680368897158656,-0.32939841481854654,0.15576951997067123,0.33311065386943134,-0.3448216168022492,1.066237308743362,2.9466494058802666,-0.4619323303779824,-0.24045228882274136,-0.15473943862156078,-0.9382825013649139,-0.12712880123232984,0.976367732493207,-0.6248909641413299,0.5613772463360175,-0.7125274011405163,-0.03488705848826972,-0.5098075476493608,1.5361984520498608,0.1036461586815041,0.5736149284658064,1.1515263347042033,1.0721670969220667,0.18993720645861675,-0.22419746713726108,0.383075722703455,-0.281092918475056,0.46199856647198556,-0.48450756543438794,-0.5048115697600747,-0.6990844083527552,-0.32816016192990716,-0.5726121981459062,1.0382020064919089,-0.5116332882322122,0.0497923869569572,0.331832017249723,-0.3709088584323006,-0.327759033801772,-0.3475695498076028,1.012373791973041,0.29071084549428544,-1.1389309844236126,-0.15674570199575902,-0.5311599258103161,0.9961675585773747
TCGA.06.0122.01,-1.2266078058042118,-1.088456527140389,-1.0952166370297387,-0.6071377950894313,-0.5164299097654653,-0.7199742584956113,-0.10201498734809097,-0.01487494136125192,0.08677117259107078,0.3795846906143027,0.1381258345464971,0.09563797496340001,-0.035089643850165414,-0.2325704000908746,-0.4997878294276547,-0.5248472029045316,-0.43476906701970797,-0.6088908632729384,-0.931668501194967,-1.318108731054121,-0.7705285517129355,0.9699562060680363,2.1667875767664775,1.6329280208806847,-0.33528735062572246,-0.3846144395389748,-0.2004209575228486,0.3564319057023774,-0.024921575706437212,-0.050664437718487366,-0.5746794085398518,0.0022689346254115635,1.7954324903352499,0.37458249422772677,-0.5437488476042057,0.51881147482938,0.2774794780657847,0.6987525260775118,0.15850363027323294,-0.6048998506854799,-0.021347020504810795,0.9002699578166369,-0.3517681783856698,-0.04237409690205352,0.6135626655307641,0.5194150575791947,0.06482353829901737,1.441447987636408,0.6937054328500083,0.5237628708425537,-0.7896288079053831,-0.16979572642250895,-0.1262406574698757,0.022607424649697155,-0.07970994607888136,-0.3586127396229789,-0.18273054670848363,1.4965196154647995,-0.18837227481354338,-0.7222103684485283,0.08116679558166895,-0.5735895348303685,0.04379236088492533,-0.7876906327543624,2.0080727218859113,-0.5371102790836145,-0.8885862145407886,-0.4175741769368179,-0.8155951381447218,-0.766969368555955,-1.3512232102011492,1.7486675205274371,-0.441331781126889,-0.7882848963582855,1.2901787236302396,-0.0015717967630566624,0.6317124085516482,0.5996820459609173,-0.3151313072746728,-0.6645529703109161,-1.11787386241285,-0.20842212602790744,-0.5664855567032336,-0.49880988395474585,-0.3709088584323006,5.293472486648614,-0.3475695498076028,-0.07236364402579869,1.4879207142676145,0.24992722892330915,-1.2995474888269014,-0.5311599258103161,-0.3751923967815507
TCGA.06.0137.01,0.8758068168126588,-0.0026531365216998395,0.4082997125957432,0.11377766135236948,1.54975483176348,1.2326769073921229,-0.4035507887348699,-0.384922074179866,-0.13860715743625315,0.8186002890953239,0.6960334673155318,-0.32673997322335857,-0.5852593243721111,-0.2791703825621553,-0.2573381158186272,-0.2414859064212289,-0.0742903049246742,0.21799050063039435,0.12178045833639536,-0.195760519107818,-0.4991644301973039,-0.315100252023378,0.09131680059980392,0.772410682243333,0.0354506660051571,-0.2977690721445831,-0.3528422773728449,-0.49399477827427957,-0.2529873950750451,1.011999108678461,1.3232515232865278,-0.09155891200206169,-0.48819953549432865,-0.3577268506041952,-0.3392756521947788,0.09324534460446716,0.25487556418277585,0.0014845432905666934,0.416561060845937,-0.5984121340890762,-0.47945810435068775,-0.5156052975032464,-0.950103841979626,-0.678653646865007,0.49011141481639037,0.36883954159677523,0.4950954157793343,-0.137044969685831,-0.20785911908029228,1.4637907698271315,-0.1670622549541232,-0.03227086914919862,0.4600433138561211,0.5526270016925255,2.4358632744908073,0.171003436123143,-0.17885393212645814,0.12066563248287807,-0.1793576615865705,0.7831265130949212,-0.5925038608846138,0.5743645611765449,-0.7173469435779912,-0.40958239163059207,-0.34060481205397514,0.8763961900543468,-0.4638791967380856,1.8820831395508175,0.4035333647063563,1.5038973948814325,-1.192039528545108,0.05116777783468488,-0.4167339279207262,-0.6713920362372305,0.8326747023865073,-0.09755223155468445,0.4912853895946262,-0.7199443047672464,-0.32816016192990716,-0.6645529703109161,0.8659896136568682,-0.5745320881029641,-0.5664855567032336,-0.49880988395474585,-0.3709088584323006,1.0384979402014172,-0.3475695498076028,-1.3667256070662102,1.1244809359680017,0.573196555902002,-0.8672917697445168,-0.5311599258103161,0.1364170483814301
TCGA.06.0138.01,-1.5445878221383424,-1.4008424426527484,-1.5734623087840338,-0.5145544600253256,-0.29167442636469193,-0.5386853078226923,-0.5228420675403074,-0.5704297102652315,-0.8419593336151504,-1.2457767085806446,-1.5860362368715963,-0.3422854012039776,2.83633441051395,1.8828549696726455,0.12103590066266569,-0.34997108188163206,-0.44449894410901625,-0.6083106753841252,-0.9079761959136655,-0.9316855025485057,0.3563710135535483,1.8525693296869412,1.45328382537148,-0.26670654393317506,-0.662344677251261,-0.39636003333813724,-0.3727889225298745,-0.3377506923710695,-0.35829326784131205,-0.1722387955938479,0.8118865537275302,1.222080096192572,0.6354567366392186,-0.33032294001008183,-0.6852438792877591,-1.4256918420028746,0.24775072111705385,0.46605761044003124,0.3101256782867001,0.58186391038855,0.40145510628574305,-1.4001935093493079,-0.3319787337740603,-0.08252766073466339,0.673984941533893,0.7273547249990917,0.7955531990491527,0.4385400964999599,-1.3670545014445301,0.8144670376780766,-0.2063786490174924,0.4980895278873954,-0.5856623200644017,-0.5322248509323704,0.20832126422551325,0.9450614266893704,-0.1763889096514189,-0.07230911707108255,-0.17140928194468696,0.980440255557449,-0.6327794485142029,0.2203268004553119,-0.5639925872241186,0.07519846963512226,-0.5073690224839752,-0.1372826404243811,0.08648428661980641,0.4969228542554107,-0.056515126935559976,0.29976020236976003,-0.204650182423909,-0.45272919291330244,-0.5181668932824497,-0.2719321841128264,-0.4295396354961892,-0.21601879623069806,0.27686875461155525,-0.4496719466611725,-0.32816016192990716,-0.28100657670681944,0.365280902529486,-0.47681273704099325,1.2276379457058564,1.3888717732378648,-0.3709088584323006,-0.327759033801772,-0.3181662727470657,-0.34668709916662016,-0.40931149246495824,-0.1049883898868122,-0.0030709236598032608,-0.5311599258103161,0.5099987563609403
TCGA.06.0139.01,-1.330546943802163,-1.1201136042222701,-1.3704042958619322,-1.1395510818271066,-0.9403192359252409,-0.9860302578267404,-0.1562033994194229,0.08800710374972902,-0.058225709271043306,0.2706655865374327,1.1892862208488115,0.4555821777001123,-0.7263666257996464,-0.8835028865075023,-0.6969659006828106,-0.5508517804698944,-0.4420070737617356,-0.6088908632729384,-0.9283231852048116,-1.1856112260885,0.6051593280698829,2.343891943033766,1.1768234745803354,-0.5073055015899044,-0.6645164464885166,-0.3909911313978215,-0.4799868061121033,-0.30625826177381227,0.5971747125816066,2.3514085813400243,1.2599416694485464,-0.4134481989128667,-1.2423278898303243,-1.009357577264174,-0.7002291989090377,0.23610647257765485,0.2711649112702849,0.2941425720447222,0.40391888644261625,-0.1363984576636476,0.3465300619774811,0.30014598306262963,1.298354143116575,1.0322251253875439,0.6152294172720532,0.7722060249195164,0.8085225997658351,-0.028491034897198363,0.013066311843683493,-0.33222277826973184,-0.3503108394581737,-0.12097335623195841,-0.4648764553567345,0.013617316483306177,-0.6970314104346724,-0.6935247853826912,-0.1793161173260327,0.24073595014466215,-0.18249273100802862,0.12337777668770916,-0.4888722212355921,-0.3052146795298757,-0.2103368858332586,0.5706663669506599,-0.5529024694982008,0.05456529956582795,0.29834463827800567,-0.6878521185574958,0.18367223999577015,-0.3520086184364696,0.9207285780199885,-0.45924495688688205,0.44945649999750137,0.5771086200731488,-0.4780053823981301,-0.5665115726247194,-0.8946256386867665,-0.8022359164009516,-0.32816016192990716,0.13186523200751718,0.5860769650490918,-0.6151261639413453,-0.31813937442992735,-0.021791769615106503,-0.3695475733052558,-0.2990807608093487,-0.31494925137841556,1.3274336092504273,-1.856251623647912,-1.5641561030454658,-0.7559465710699621,-0.5311599258103161,0.22479972646980306
TCGA.06.0149.01,-1.62654530105195,-1.2421927041693988,-1.0995991660030362,-1.217078225134618,-1.2437417076537216,-1.591276770764242,2.4629458352774583,4.564451776468637,4.030116260157398,0.7873026943300138,-1.0718042039745446,-1.8113989147601655,-1.437245288388263,-0.9706370055501531,-0.6971796806763552,-0.5404465816462961,4.341168502081175,4.886492333365433,1.4343203665113844,-1.2718371690615988,-1.582732566048207,-1.6800797905155416,-1.3580221178478873,-0.9471810521671854,-0.7065988418939727,-0.3972489198121371,1.238319762421392,2.0297901075051112,2.005677100189792,0.17760886566379802,-0.6292381113423448,-1.2383349653760645,-1.625468671922282,-1.0537138817014184,-0.6953105029915386,-0.3304287508450726,-0.45866349856853694,-0.015407085797575895,0.545917011017621,1.187281657977739,0.7578643223740011,-1.1586873551702592,-0.34248059021186367,-0.1721009954381869,-0.42358774762188245,1.726011893175847,0.8254548729237253,-0.15744571860843254,-1.4692249176619656,-0.8748814384223655,-0.5732176997131002,-0.584149235173465,-0.718178673444487,-0.6459466191999178,-0.5448109832537129,0.37886623781643214,-0.1819927723005569,0.7178642488917836,-0.18688734978580873,-0.7429802360761627,0.22806396525179548,0.48879060996704066,-0.6253401364433031,-0.6232627338923138,-0.005711160555607882,-1.0264847324475668,-0.8239497385383026,-0.10851106738336141,-1.1351121965018394,-0.7502378469016527,-1.3668355648811916,-0.22913019195142129,-0.9618135452573656,-0.7482460474845462,0.45157922023248037,1.3278932677504967,1.4444880582606117,-0.498793150962349,-0.32816016192990716,-0.6645529703109161,1.1503520110904806,-0.4653537584616253,-0.48897211683895414,0.5261610073933246,-0.3709088584323006,-0.327759033801772,-0.3475695498076028,0.2529521514836171,0.5516266310345932,-1.0694635145497453,0.6028135632556735,1.1162583100572578,-1.0786242897614926
TCGA.06.0154.01,1.600151437049216,0.5109077262472693,0.4077296071075266,0.49230197525091096,1.5530396574867835,2.868827729263814,-0.30534628751941,-0.32523118039309024,-0.3205217387773519,0.007603656807916915,-0.35872660422867614,-0.7915301234298731,0.2920217973691876,0.6521126940307299,1.0669543697733752,0.2751342228958327,-0.4443634324398893,-0.6088908632729384,-0.9223463229896042,-0.6218445622385319,-0.359035373668239,-0.38839304219542126,0.04497609866530604,0.8226732178410652,2.517432935350193,3.459642587211592,-0.5883635781319646,-0.5061619578557045,0.7953863505650018,0.44754964786137147,-0.06104314787240703,-0.27997159857116494,-0.06876042625215438,0.21741854149264023,-0.37892798740212963,0.5375817933938877,0.27988236631540037,0.5168982179618024,0.3329400036397093,-0.9433940470131601,-0.5208027805607568,0.7637457994098681,-1.4538858292787094,-1.27983392774351,0.39077907195102923,-0.33105907396639844,0.4954556769103546,0.10674798223924965,1.027296528887701,1.3843439982755277,-0.3051824567071759,0.3325324040075599,-0.025620546065660485,-0.3472270250918361,2.0338441959662172,4.81652646868266,-0.1791998570374563,0.03997529038862452,-0.1793810550300217,-0.6414216921616266,-0.021826674545052882,-0.9410593814483118,0.6705070780857387,-0.5771031911799412,-0.14165893852585754,-0.3511728732649825,-0.5160881102131353,0.16213517751206163,-0.5018127562762154,-0.19066351302918647,1.0548857401276677,-0.28496210744571854,-0.5435729722459676,-0.5622997437115838,0.3167591946485787,-0.05561356649910515,0.5557793126672671,0.11416455830633016,-0.32816016192990716,2.212125538143146,-1.1583325910797264,-0.6510068255903767,-0.5647587019359004,-0.49880988395474585,-0.3709088584323006,-0.327759033801772,-0.3475695498076028,-1.255635151263201,0.7431562837856401,1.4249800072139958,-0.44104162031661026,-0.5311599258103161,-0.21144511182515655
TCGA.06.0158.01,-0.29574297184276627,-0.6845242992774669,-0.7282897126751273,-0.31318317297007836,-0.5545118669777587,-1.5233775085562011,-0.054774463766660605,1.2829006898764856,2.8016662512217407,1.4593565354252627,-0.30802595277081823,-1.315588477980134,-1.294877362270177,-0.9009281179319597,-0.5779037019525264,-0.4596965135195027,-0.3967175675510347,-0.5171204052529682,0.01265331538887369,2.377174281634633,0.9429281327901324,-0.6266828911849083,-1.1238212173148046,-0.8999018795893668,-0.686425476964052,-0.38938690848534174,0.5117883605609468,1.8444010683894336,3.81242532240364,-0.8113815993117022,-1.49528713693728,-1.5071265783938497,-1.3471612241255329,-0.7614368641740693,-0.3624843591941731,0.3879026722653831,-1.3077492080750368,-2.260395737753114,-0.4200040156754498,-0.3504782309469607,0.04776196381712888,0.22950979396235838,0.3691716115173733,0.10307727418391784,-1.7509256998482492,-0.7180164701190754,-1.5111988228652815,-1.2625093550651887,-0.2786600916896552,-1.7203210308104921,-0.8169793429059876,-1.776977708612785,-0.4776832990635199,-0.3557707278872064,-0.7246704017127307,-0.7939274283790293,-0.18286479742722705,1.6524952049675676,-0.18947551556279155,-0.8964329051368032,0.5833116659986985,0.29353611630294346,-0.5513630633668799,-0.7936152961011923,2.112182291006689,-0.9002748298364495,-0.915545477166444,-0.7847725418577409,-1.089011769396171,-1.176568426508948,-0.6627495368514715,2.292064086337304,-0.63498992588943,-0.8057282741076864,1.3276462717238136,0.2822725910404016,0.9345919349230902,2.252084919431769,0.85771737700377,-0.21275802404861122,0.3026682734028997,-0.6510068255903767,-0.3907121894294205,4.107661787847891,-0.3709088584323006,-0.327759033801772,-0.3475695498076028,-0.7747543775240313,0.7474031936373966,0.4713811025818192,-1.2308369914978057,-0.5311599258103161,-1.0096639407445487
TCGA.06.0162.01,-0.16037100883950922,-0.7922374780233472,-1.003238781104763,-0.8944636395705754,-0.14133217373485626,-0.536764899938228,-0.5612171877716213,-0.6132021068417489,-0.8841445215920539,-1.1592764489810536,0.13069113355052792,3.0660547242172256,0.36953988284878403,-0.9038740284665122,-0.7052970230358885,-0.5189179364268742,-0.4358792373496877,-0.6088908632729384,-0.9318192702281651,-0.8659266389213992,2.9848214228584564,0.9484745130170763,-0.4073132395981438,-0.8280765612483607,-0.675627139408632,-0.3503051741022209,-0.5825224987398862,-0.638644099032257,-0.43725590040399814,3.8997778075804113,1.8113596170838182,-0.7574770824922668,-1.577177115166922,-1.050964577190784,-0.6947884090555241,-0.4264140921367456,-0.6944538932022991,0.04579498352878832,0.11638850053102268,-0.7074836155915476,-0.5712010355029526,-0.01577696098169594,1.2903775096727512,0.6761781397948594,-0.6137181593609237,0.10122319771093673,0.425565017492674,-0.23631732516309004,0.262413860202306,-1.1128455226260328,-0.3520202478957113,-0.19587919911631516,0.4928606918188493,-0.4156386482007729,-0.7038512346414736,-0.8208776911038886,-0.1803712570976473,0.4388584089231363,-0.182639356091685,2.3037048122062966,-0.7248531290371276,0.7907012029036906,-0.7617389941014807,0.274991702905548,-0.5298395167016309,2.565386879715659,0.11245723475915734,-0.44720842504323605,1.893625331644311,0.8299593078832523,-0.7531085188381421,-0.08647006823721413,2.597301208207996,0.14902374080416325,0.6878036912887391,-0.6657601584217969,-1.5544002477045387,-0.8022359164009516,-0.32816016192990716,-0.43749606008671676,-0.2751773210114186,0.7767890815311936,0.28278776410313117,-0.33883039614951466,1.032511755890334,-0.04113521562297149,-0.032523786697353174,0.21969210992741012,-0.16077754268963082,-1.6414825190060736,-0.9427004145188891,-0.5311599258103161,2.854246587837208
